date,country,country_code,wiki,page_id,title,QID,pageviews
2017-03-02,Germany,DE,de.wikipedia,11447,Baum,Q10884,508
2017-03-02,Mexico,MX,es.wikipedia,33713,Nube,Q8074,481
2017-03-02,United States of America,US,id.wikipedia,13141,Atmosfer_Bumi,Q3230,542
2017-03-02,Colombia,CO,es.wikipedia,3359,EnergÃ­a_eÃ³lica,Q43302,498
2017-03-02,Japan,JP,ja.wikipedia,26870,å¤§æ°æ±æ,Q131123,814
2017-03-02,Mexico,MX,es.wikipedia,41800,CiclÃ³n_tropical,Q8092,912
2017-03-02,India,IN,mr.wikipedia,51566,à¤µà¤¾à¤¯à¥à¤ªà¥à¤°à¤¦à¥à¤·à¤£,Q131123,689
2017-03-02,Italy,IT,it.wikipedia,2277506,Bos_taurus,Q830,489
2017-03-02,Indonesia,ID,id.wikipedia,13141,Atmosfer_Bumi,Q3230,2206
2017-03-02,Canada,CA,en.wikipedia,18959138,Antarctica,Q51,521
2017-03-02,United Kingdom,GB,en.wikipedia,78468,David_Attenborough,Q183337,1401
2017-03-02,Japan,JP,ja.wikipedia,4395,åæ¥µå¤§é¸,Q51,531
2017-03-02,Poland,PL,pl.wikipedia,10968,Antarktyda,Q51,2451
2017-03-02,Colombia,CO,es.wikipedia,1404,HidrÃ³geno,Q556,470
2017-03-02,Poland,PL,pl.wikipedia,28086,NiedÅºwiedÅº_polarny,Q33609,978
2017-03-02,United States of America,US,en.wikipedia,277289,Wind_power,Q43302,942
2017-03-02,United States of America,US,en.wikipedia,21171721,Sea_level_rise,Q841083,507
2017-03-02,United States of America,US,en.wikipedia,374390,Anthropocene,Q26841,600
2017-03-02,Germany,DE,de.wikipedia,5547,Wasserstoff,Q556,1169
2017-03-02,Indonesia,ID,id.wikipedia,64165,Pencemaran_udara,Q131123,849
2017-03-02,Spain,ES,es.wikipedia,15716,EnergÃ­a_renovable,Q12705,468
2017-03-02,United States of America,US,en.wikipedia,4097799,An_Inconvenient_Truth,Q204670,794
2017-03-02,India,IN,en.wikipedia,2119174,Effects_of_global_warming,Q1430548,655
2017-03-02,Japan,JP,ja.wikipedia,150031,ããã­ã§ã¯ã°ã,Q33609,515
2017-03-02,United States of America,US,en.wikipedia,18955875,Tree,Q10884,1343
2017-03-02,Indonesia,ID,id.wikipedia,69,Pertanian,Q11451,463
2017-03-02,United States of America,US,en.wikipedia,67554,Invasive_species,Q183368,768
2017-03-02,France,FR,fr.wikipedia,45007,Ours_blanc,Q33609,484
2017-03-02,Mexico,MX,es.wikipedia,9851,ContaminaciÃ³n_atmosfÃ©rica,Q131123,1400
2017-03-02,Mexico,MX,es.wikipedia,33335,Ursus_maritimus,Q33609,479
2017-03-02,Australia,AU,en.wikipedia,78468,David_Attenborough,Q183337,485
2017-03-02,United States of America,US,en.wikipedia,47510,Cirrus_cloud,Q185638,536
2017-03-02,India,IN,hi.wikipedia,50557,à¤µà¤¾à¤¯à¥_à¤ªà¥à¤°à¤¦à¥à¤·à¤£,Q131123,577
2017-03-02,France,FR,fr.wikipedia,3028510,Antarctique,Q51,574
2017-03-02,United States of America,US,en.wikipedia,13255,Hydrogen,Q556,3402
2017-03-02,India,IN,en.wikipedia,627,Agriculture,Q11451,1257
2017-03-02,Mexico,MX,es.wikipedia,20,Agricultura,Q11451,3863
2017-03-02,Japan,JP,ja.wikipedia,109359,å¤æ¥ç¨®,Q183368,498
2017-03-02,South Africa,ZA,en.wikipedia,8282374,Hurricane,Q8092,474
2017-03-02,Brazil,BR,pt.wikipedia,132499,Pergelissolo,Q179918,469
2017-03-02,India,IN,en.wikipedia,18955875,Tree,Q10884,595
2017-03-02,United States of America,US,en.wikipedia,56106,Wildfire,Q169950,527
2017-03-02,United States of America,US,en.wikipedia,13690575,Solar_power,Q1483757,902
2017-03-02,Indonesia,ID,id.wikipedia,139382,Gas_rumah_kaca,Q167336,761
2017-03-02,United States of America,US,en.wikipedia,5042706,Al_Gore,Q19673,2427
2017-03-02,Italy,IT,it.wikipedia,2339,Idrogeno,Q556,454
2017-03-02,United States of America,US,en.wikipedia,10934212,Air_pollution,Q131123,1223
2017-03-02,Mexico,MX,es.wikipedia,6991,Ãrbol,Q10884,489
2017-03-02,Mexico,MX,es.wikipedia,11503,AtmÃ³sfera_terrestre,Q3230,602
2017-03-02,India,IN,en.wikipedia,47512,Climate_change,Q125928,528
2017-03-02,United States of America,US,en.wikipedia,36979,Rice,Q5090,3049
2017-03-02,United States of America,US,en.wikipedia,627,Agriculture,Q11451,1624
2017-03-02,Brazil,BR,pt.wikipedia,12265,Energia_eÃ³lica,Q43302,548
2017-03-02,India,IN,en.wikipedia,277289,Wind_power,Q43302,689
2017-03-02,Japan,JP,ja.wikipedia,11420,å°çã®å¤§æ°,Q3230,549
2017-03-02,Germany,DE,de.wikipedia,3357273,Reis,Q5090,872
2017-03-02,United States of America,US,en.wikipedia,26051975,Cattle,Q830,2017
2017-03-02,India,IN,en.wikipedia,10934212,Air_pollution,Q131123,2956
2017-03-02,India,IN,en.wikipedia,26051975,Cattle,Q830,594
2017-03-02,Italy,IT,it.wikipedia,2869208,Antartide,Q51,561
2017-03-02,United States of America,US,en.wikipedia,78468,David_Attenborough,Q183337,1885
2017-03-02,United States of America,US,en.wikipedia,30242372,Paris_Agreement,Q21707860,1080
2017-03-02,United States of America,US,en.wikipedia,39,Albedo,Q101038,580
2017-03-02,Spain,ES,es.wikipedia,91968,Cambio_climÃ¡tico,Q125928,552
2017-03-02,United States of America,US,en.wikipedia,50482,Flood,Q8068,732
2017-03-02,India,IN,en.wikipedia,202898,Air,Q3230,1094
2017-03-02,Germany,DE,de.wikipedia,27615,EisbÃ¤r,Q33609,878
2017-03-02,United States of America,US,en.wikipedia,286260,Precipitation,Q25257,865
2017-03-02,United States of America,US,en.wikipedia,33777,Whale,Q1865281,1044
2017-03-02,United States of America,US,en.wikipedia,25784,Renewable_energy,Q12705,1204
2017-03-02,Indonesia,ID,id.wikipedia,10498,Banjir,Q8068,551
2017-03-02,United States of America,US,en.wikipedia,8282374,Hurricane,Q8092,1670
2017-03-09,Germany,DE,de.wikipedia,4063894,Landwirtschaft,Q11451,493
2017-03-09,Colombia,CO,es.wikipedia,20,Agricultura,Q11451,451
2017-03-09,Germany,DE,de.wikipedia,462657,Erneuerbare_Energien,Q12705,700
2017-03-09,United States of America,US,en.wikipedia,47515,Cloud,Q8074,704
2017-03-09,Mexico,MX,es.wikipedia,1404,HidrÃ³geno,Q556,854
2017-03-09,Philippines,PH,en.wikipedia,47512,Climate_change,Q125928,528
2017-03-09,United States of America,US,en.wikipedia,24408,Polar_bear,Q33609,2346
2017-03-09,Colombia,CO,es.wikipedia,15716,EnergÃ­a_renovable,Q12705,722
2017-03-09,France,FR,fr.wikipedia,2760720,Ãnergie_renouvelable,Q12705,1055
2017-03-09,India,IN,en.wikipedia,21350772,Greenhouse_gas,Q167336,894
2017-03-09,Philippines,PH,en.wikipedia,202898,Air,Q3230,597
2017-03-09,Brazil,BR,pt.wikipedia,396,AntÃ¡rtida,Q51,1042
2017-03-09,Mexico,MX,es.wikipedia,15716,EnergÃ­a_renovable,Q12705,1420
2017-03-09,Latvia,LV,simple.wikipedia,5450,Cattle,Q830,647
2017-03-09,United States of America,US,en.wikipedia,47512,Climate_change,Q125928,1366
2017-03-09,United States of America,US,en.wikipedia,202898,Air,Q3230,2542
2017-03-09,Mexico,MX,es.wikipedia,91968,Cambio_climÃ¡tico,Q125928,1791
2017-03-09,United States of America,US,en.wikipedia,21350772,Greenhouse_gas,Q167336,2837
2017-03-09,Mexico,MX,es.wikipedia,3359,EnergÃ­a_eÃ³lica,Q43302,2628
2017-03-09,United Kingdom,GB,en.wikipedia,18959138,Antarctica,Q51,513
2017-03-09,Brazil,BR,pt.wikipedia,983,HidrogÃ©nio,Q556,640
2017-03-09,United States of America,US,en.wikipedia,2119174,Effects_of_global_warming,Q1430548,675
2017-03-09,India,IN,en.wikipedia,50482,Flood,Q8068,706
2017-03-09,Japan,JP,ja.wikipedia,1282290,æ°´ç´ ,Q556,655
2017-03-09,United States of America,US,en.wikipedia,18959138,Antarctica,Q51,2903
2017-03-09,Germany,DE,de.wikipedia,9666,Niederschlag,Q25257,748
2017-03-09,India,IN,en.wikipedia,18959138,Antarctica,Q51,601
2017-03-09,India,IN,en.wikipedia,25784,Renewable_energy,Q12705,598
2017-03-09,Germany,DE,de.wikipedia,14435,Hausrind,Q830,592
2017-03-09,Brazil,BR,pt.wikipedia,272655,Atmosfera_terrestre,Q3230,469
2017-03-09,India,IN,en.wikipedia,13690575,Solar_power,Q1483757,813
2017-03-09,United Kingdom,GB,en.wikipedia,13255,Hydrogen,Q556,556
2017-03-09,Germany,DE,de.wikipedia,11447,Baum,Q10884,581
2017-03-09,Mexico,MX,es.wikipedia,33713,Nube,Q8074,465
2017-03-09,United States of America,US,id.wikipedia,13141,Atmosfer_Bumi,Q3230,588
2017-03-09,Colombia,CO,es.wikipedia,3359,EnergÃ­a_eÃ³lica,Q43302,701
2017-03-09,Japan,JP,ja.wikipedia,26870,å¤§æ°æ±æ,Q131123,548
2017-03-09,Mexico,MX,es.wikipedia,41800,CiclÃ³n_tropical,Q8092,897
2017-03-09,India,IN,mr.wikipedia,51566,à¤µà¤¾à¤¯à¥à¤ªà¥à¤°à¤¦à¥à¤·à¤£,Q131123,721
2017-03-09,Indonesia,ID,id.wikipedia,13141,Atmosfer_Bumi,Q3230,2586
2017-03-09,United Kingdom,GB,en.wikipedia,78468,David_Attenborough,Q183337,1456
2017-03-09,Poland,PL,pl.wikipedia,10968,Antarktyda,Q51,1190
2017-03-09,France,FR,fr.wikipedia,2760733,Ãnergie_Ã©olienne,Q43302,474
2017-03-09,Poland,PL,pl.wikipedia,28086,NiedÅºwiedÅº_polarny,Q33609,584
2017-03-09,United States of America,US,en.wikipedia,277289,Wind_power,Q43302,954
2017-03-09,Brazil,BR,pt.wikipedia,12286,Energia_renovÃ¡vel,Q12705,473
2017-03-09,United States of America,US,en.wikipedia,21171721,Sea_level_rise,Q841083,672
2017-03-09,Germany,DE,de.wikipedia,5547,Wasserstoff,Q556,1104
2017-03-09,Indonesia,ID,id.wikipedia,64165,Pencemaran_udara,Q131123,898
2017-03-09,United States of America,US,en.wikipedia,4097799,An_Inconvenient_Truth,Q204670,492
2017-03-09,India,IN,en.wikipedia,2119174,Effects_of_global_warming,Q1430548,707
2017-03-09,United States of America,US,en.wikipedia,18955875,Tree,Q10884,1369
2017-03-09,Spain,ES,es.wikipedia,5154,AntÃ¡rtida,Q51,499
2017-03-09,United States of America,US,en.wikipedia,67554,Invasive_species,Q183368,777
2017-03-09,Mexico,MX,es.wikipedia,9851,ContaminaciÃ³n_atmosfÃ©rica,Q131123,1251
2017-03-09,Mexico,MX,es.wikipedia,33335,Ursus_maritimus,Q33609,668
2017-03-09,Australia,AU,en.wikipedia,78468,David_Attenborough,Q183337,496
2017-03-09,United States of America,US,en.wikipedia,47510,Cirrus_cloud,Q185638,536
2017-03-09,India,IN,hi.wikipedia,50557,à¤µà¤¾à¤¯à¥_à¤ªà¥à¤°à¤¦à¥à¤·à¤£,Q131123,510
2017-03-09,United States of America,US,en.wikipedia,13255,Hydrogen,Q556,2779
2017-03-09,India,IN,en.wikipedia,627,Agriculture,Q11451,1101
2017-03-09,Mexico,MX,es.wikipedia,20,Agricultura,Q11451,3494
2017-03-09,Japan,JP,ja.wikipedia,7516,ç±³,Q5090,670
2017-03-09,India,IN,en.wikipedia,18955875,Tree,Q10884,567
2017-03-09,United States of America,US,en.wikipedia,56106,Wildfire,Q169950,660
2017-03-09,United States of America,US,en.wikipedia,13690575,Solar_power,Q1483757,801
2017-03-09,Colombia,CO,es.wikipedia,91968,Cambio_climÃ¡tico,Q125928,600
2017-03-09,Indonesia,ID,id.wikipedia,139382,Gas_rumah_kaca,Q167336,857
2017-03-09,United States of America,US,en.wikipedia,5042706,Al_Gore,Q19673,1979
2017-03-09,Italy,IT,it.wikipedia,2339,Idrogeno,Q556,613
2017-03-09,Brazil,BR,pt.wikipedia,91066,Urso-polar,Q33609,672
2017-03-09,United States of America,US,en.wikipedia,10934212,Air_pollution,Q131123,1209
2017-03-09,Brazil,BR,pt.wikipedia,249,Agricultura,Q11451,662
2017-03-09,Mexico,MX,es.wikipedia,6991,Ãrbol,Q10884,539
2017-03-09,India,IN,en.wikipedia,47512,Climate_change,Q125928,492
2017-03-09,United States of America,US,en.wikipedia,36979,Rice,Q5090,1758
2017-03-09,United States of America,US,en.wikipedia,627,Agriculture,Q11451,1425
2017-03-09,Brazil,BR,pt.wikipedia,12265,Energia_eÃ³lica,Q43302,699
2017-03-09,Japan,JP,ja.wikipedia,11420,å°çã®å¤§æ°,Q3230,508
2017-03-09,Germany,DE,de.wikipedia,3357273,Reis,Q5090,949
2017-03-09,United States of America,US,en.wikipedia,26051975,Cattle,Q830,2138
2017-03-09,Germany,DE,de.wikipedia,88618,Windenergie,Q43302,623
2017-03-09,India,IN,en.wikipedia,10934212,Air_pollution,Q131123,2441
2017-03-09,India,IN,en.wikipedia,30242372,Paris_Agreement,Q21707860,491
2017-03-09,India,IN,en.wikipedia,26051975,Cattle,Q830,508
2017-03-09,Italy,IT,it.wikipedia,2869208,Antartide,Q51,512
2017-03-09,Germany,DE,de.wikipedia,3427885,Klimawandel,Q125928,588
2017-03-09,United States of America,US,en.wikipedia,78468,David_Attenborough,Q183337,1878
2017-03-09,United States of America,US,en.wikipedia,30242372,Paris_Agreement,Q21707860,1070
2017-03-09,United States of America,US,en.wikipedia,39,Albedo,Q101038,754
2017-03-09,Spain,ES,es.wikipedia,91968,Cambio_climÃ¡tico,Q125928,477
2017-03-09,United States of America,US,en.wikipedia,50482,Flood,Q8068,712
2017-03-09,India,IN,en.wikipedia,202898,Air,Q3230,1039
2017-03-09,Germany,DE,de.wikipedia,27615,EisbÃ¤r,Q33609,1121
2017-03-09,United States of America,US,en.wikipedia,286260,Precipitation,Q25257,924
2017-03-09,United States of America,US,en.wikipedia,33777,Whale,Q1865281,1111
2017-03-09,United States of America,US,en.wikipedia,25784,Renewable_energy,Q12705,1067
2017-03-09,United States of America,US,en.wikipedia,8282374,Hurricane,Q8092,1686
2017-03-16,Colombia,CO,es.wikipedia,20,Agricultura,Q11451,555
2017-03-16,Germany,DE,de.wikipedia,462657,Erneuerbare_Energien,Q12705,749
2017-03-16,United States of America,US,en.wikipedia,47515,Cloud,Q8074,631
2017-03-16,Mexico,MX,es.wikipedia,1404,HidrÃ³geno,Q556,951
2017-03-16,Philippines,PH,en.wikipedia,47512,Climate_change,Q125928,464
2017-03-16,United States of America,US,en.wikipedia,24408,Polar_bear,Q33609,2086
2017-03-16,Colombia,CO,es.wikipedia,15716,EnergÃ­a_renovable,Q12705,596
2017-03-16,France,FR,fr.wikipedia,2760720,Ãnergie_renouvelable,Q12705,1020
2017-03-16,India,IN,en.wikipedia,21350772,Greenhouse_gas,Q167336,882
2017-03-16,Philippines,PH,tl.wikipedia,1214,Agrikultura,Q11451,516
2017-03-16,Argentina,AR,es.wikipedia,5154,AntÃ¡rtida,Q51,527
2017-03-16,Philippines,PH,en.wikipedia,202898,Air,Q3230,473
2017-03-16,Brazil,BR,pt.wikipedia,396,AntÃ¡rtida,Q51,860
2017-03-16,Mexico,MX,es.wikipedia,15716,EnergÃ­a_renovable,Q12705,1326
2017-03-16,Indonesia,ID,id.wikipedia,24655,Siklon_tropis,Q8092,515
2017-03-16,United Kingdom,GB,en.wikipedia,24408,Polar_bear,Q33609,483
2017-03-16,United States of America,US,en.wikipedia,47512,Climate_change,Q125928,1302
2017-03-16,United States of America,US,en.wikipedia,202898,Air,Q3230,2157
2017-03-16,Mexico,MX,es.wikipedia,91968,Cambio_climÃ¡tico,Q125928,1819
2017-03-16,United States of America,US,en.wikipedia,21350772,Greenhouse_gas,Q167336,1786
2017-03-16,Mexico,MX,es.wikipedia,3359,EnergÃ­a_eÃ³lica,Q43302,2578
2017-03-16,United Kingdom,GB,en.wikipedia,18959138,Antarctica,Q51,682
2017-03-16,France,FR,fr.wikipedia,3823265,HydrogÃ¨ne,Q556,535
2017-03-16,India,IN,en.wikipedia,13255,Hydrogen,Q556,518
2017-03-16,Brazil,BR,pt.wikipedia,983,HidrogÃ©nio,Q556,509
2017-03-16,United States of America,US,en.wikipedia,2119174,Effects_of_global_warming,Q1430548,636
2017-03-16,India,IN,en.wikipedia,50482,Flood,Q8068,515
2017-03-16,Japan,JP,ja.wikipedia,1282290,æ°´ç´ ,Q556,527
2017-03-16,United States of America,US,en.wikipedia,1055890,Sustainable_energy,Q1962383,6527
2017-03-16,United States of America,US,en.wikipedia,18959138,Antarctica,Q51,2637
2017-03-16,Germany,DE,de.wikipedia,9666,Niederschlag,Q25257,463
2017-03-16,India,IN,en.wikipedia,18959138,Antarctica,Q51,508
2017-03-16,United States of America,US,en.wikipedia,2801560,Ocean_acidification,Q855711,459
2017-03-16,India,IN,en.wikipedia,25784,Renewable_energy,Q12705,661
2017-03-16,Germany,DE,de.wikipedia,14435,Hausrind,Q830,735
2017-03-16,Brazil,BR,pt.wikipedia,272655,Atmosfera_terrestre,Q3230,502
2017-03-16,India,IN,en.wikipedia,13690575,Solar_power,Q1483757,450
2017-03-16,United Kingdom,GB,en.wikipedia,25784,Renewable_energy,Q12705,488
2017-03-16,United Kingdom,GB,en.wikipedia,13255,Hydrogen,Q556,541
2017-03-16,Germany,DE,de.wikipedia,11447,Baum,Q10884,465
2017-03-16,Mexico,MX,es.wikipedia,33713,Nube,Q8074,456
2017-03-16,Colombia,CO,es.wikipedia,3359,EnergÃ­a_eÃ³lica,Q43302,520
2017-03-16,Mexico,MX,es.wikipedia,41800,CiclÃ³n_tropical,Q8092,474
2017-03-16,India,IN,mr.wikipedia,51566,à¤µà¤¾à¤¯à¥à¤ªà¥à¤°à¤¦à¥à¤·à¤£,Q131123,470
2017-03-16,Indonesia,ID,id.wikipedia,13141,Atmosfer_Bumi,Q3230,2593
2017-03-16,United Kingdom,GB,en.wikipedia,78468,David_Attenborough,Q183337,1174
2017-03-16,Poland,PL,pl.wikipedia,10968,Antarktyda,Q51,878
2017-03-16,Colombia,CO,es.wikipedia,1404,HidrÃ³geno,Q556,484
2017-03-16,Poland,PL,pl.wikipedia,28086,NiedÅºwiedÅº_polarny,Q33609,557
2017-03-16,United States of America,US,en.wikipedia,277289,Wind_power,Q43302,754
2017-03-16,Brazil,BR,pt.wikipedia,12286,Energia_renovÃ¡vel,Q12705,650
2017-03-16,United States of America,US,en.wikipedia,21171721,Sea_level_rise,Q841083,450
2017-03-16,Germany,DE,de.wikipedia,5547,Wasserstoff,Q556,1031
2017-03-16,Indonesia,ID,id.wikipedia,64165,Pencemaran_udara,Q131123,806
2017-03-16,Spain,ES,es.wikipedia,15716,EnergÃ­a_renovable,Q12705,509
2017-03-16,United States of America,US,en.wikipedia,18955875,Tree,Q10884,1140
2017-03-16,Mexico,MX,es.wikipedia,90278,Gas_de_efecto_invernadero,Q167336,457
2017-03-16,Spain,ES,es.wikipedia,5154,AntÃ¡rtida,Q51,480
2017-03-16,United States of America,US,en.wikipedia,67554,Invasive_species,Q183368,773
2017-03-16,Mexico,MX,es.wikipedia,9851,ContaminaciÃ³n_atmosfÃ©rica,Q131123,1169
2017-03-16,Mexico,MX,es.wikipedia,33335,Ursus_maritimus,Q33609,524
2017-03-16,Australia,AU,en.wikipedia,78468,David_Attenborough,Q183337,485
2017-03-16,United States of America,US,en.wikipedia,47510,Cirrus_cloud,Q185638,500
2017-03-16,India,IN,hi.wikipedia,50557,à¤µà¤¾à¤¯à¥_à¤ªà¥à¤°à¤¦à¥à¤·à¤£,Q131123,457
2017-03-16,France,FR,fr.wikipedia,3028510,Antarctique,Q51,736
2017-03-16,United States of America,US,en.wikipedia,13255,Hydrogen,Q556,2519
2017-03-16,India,IN,en.wikipedia,627,Agriculture,Q11451,1103
2017-03-16,Mexico,MX,es.wikipedia,20,Agricultura,Q11451,2779
2017-03-16,India,IN,en.wikipedia,18955875,Tree,Q10884,533
2017-03-16,United States of America,US,en.wikipedia,13690575,Solar_power,Q1483757,791
2017-03-16,Colombia,CO,es.wikipedia,91968,Cambio_climÃ¡tico,Q125928,567
2017-03-16,Indonesia,ID,id.wikipedia,139382,Gas_rumah_kaca,Q167336,980
2017-03-16,United States of America,US,en.wikipedia,5042706,Al_Gore,Q19673,1978
2017-03-16,Italy,IT,it.wikipedia,2339,Idrogeno,Q556,535
2017-03-16,Brazil,BR,pt.wikipedia,91066,Urso-polar,Q33609,617
2017-03-16,United States of America,US,en.wikipedia,10934212,Air_pollution,Q131123,1116
2017-03-16,Brazil,BR,pt.wikipedia,249,Agricultura,Q11451,631
2017-03-16,Mexico,MX,es.wikipedia,6991,Ãrbol,Q10884,490
2017-03-16,India,IN,en.wikipedia,47512,Climate_change,Q125928,525
2017-03-16,United States of America,US,en.wikipedia,36979,Rice,Q5090,1390
2017-03-16,United States of America,US,en.wikipedia,627,Agriculture,Q11451,1507
2017-03-16,Brazil,BR,pt.wikipedia,12265,Energia_eÃ³lica,Q43302,898
2017-03-16,Germany,DE,de.wikipedia,3357273,Reis,Q5090,733
2017-03-16,United States of America,US,en.wikipedia,26051975,Cattle,Q830,1868
2017-03-16,Germany,DE,de.wikipedia,88618,Windenergie,Q43302,590
2017-03-16,Italy,IT,it.wikipedia,2543735,Energia_eolica,Q43302,549
2017-03-16,India,IN,en.wikipedia,10934212,Air_pollution,Q131123,2237
2017-03-16,India,IN,en.wikipedia,26051975,Cattle,Q830,645
2017-03-16,Italy,IT,it.wikipedia,2869208,Antartide,Q51,620
2017-03-16,Italy,IT,it.wikipedia,109019,Inquinamento_atmosferico,Q131123,521
2017-03-16,United States of America,US,en.wikipedia,78468,David_Attenborough,Q183337,2102
2017-03-16,United States of America,US,en.wikipedia,30242372,Paris_Agreement,Q21707860,847
2017-03-16,United States of America,US,en.wikipedia,39,Albedo,Q101038,595
2017-03-16,Spain,ES,es.wikipedia,91968,Cambio_climÃ¡tico,Q125928,455
2017-03-16,United States of America,US,en.wikipedia,50482,Flood,Q8068,643
2017-03-16,India,IN,en.wikipedia,202898,Air,Q3230,856
2017-03-16,Germany,DE,de.wikipedia,27615,EisbÃ¤r,Q33609,767
2017-03-16,United States of America,US,en.wikipedia,286260,Precipitation,Q25257,779
2017-03-16,United States of America,US,en.wikipedia,33777,Whale,Q1865281,974
2017-03-16,United States of America,US,en.wikipedia,25784,Renewable_energy,Q12705,1140
2017-03-16,United States of America,US,en.wikipedia,8282374,Hurricane,Q8092,1375
2017-03-23,Germany,DE,de.wikipedia,4063894,Landwirtschaft,Q11451,551
2017-03-23,Colombia,CO,es.wikipedia,20,Agricultura,Q11451,578
2017-03-23,France,FR,fr.wikipedia,6524,Gaz_Ã _effet_de_serre,Q167336,509
2017-03-23,Germany,DE,de.wikipedia,462657,Erneuerbare_Energien,Q12705,920
2017-03-23,United States of America,US,en.wikipedia,47515,Cloud,Q8074,814
2017-03-23,Mexico,MX,es.wikipedia,1404,HidrÃ³geno,Q556,940
2017-03-23,United States of America,US,en.wikipedia,24408,Polar_bear,Q33609,2146
2017-03-23,Colombia,CO,es.wikipedia,15716,EnergÃ­a_renovable,Q12705,587
2017-03-23,France,FR,fr.wikipedia,2760720,Ãnergie_renouvelable,Q12705,1029
2017-03-23,India,IN,en.wikipedia,21350772,Greenhouse_gas,Q167336,800
2017-03-23,Argentina,AR,es.wikipedia,5154,AntÃ¡rtida,Q51,515
2017-03-23,Brazil,BR,pt.wikipedia,396,AntÃ¡rtida,Q51,843
2017-03-23,Mexico,MX,es.wikipedia,15716,EnergÃ­a_renovable,Q12705,1344
2017-03-23,Mexico,MX,es.wikipedia,5154,AntÃ¡rtida,Q51,467
2017-03-23,United States of America,US,en.wikipedia,47512,Climate_change,Q125928,1156
2017-03-23,Poland,PL,pl.wikipedia,4278,Odnawialne_ÅºrÃ³dÅa_energii,Q12705,492
2017-03-23,United States of America,US,en.wikipedia,202898,Air,Q3230,2312
2017-03-23,Germany,DE,de.wikipedia,10026,Wolke,Q8074,490
2017-03-23,Mexico,MX,es.wikipedia,91968,Cambio_climÃ¡tico,Q125928,2354
2017-03-23,United States of America,US,en.wikipedia,21350772,Greenhouse_gas,Q167336,1731
